	bigram	freq	llr	pmi	t-score	xi square	z-score
623	на_pr некоторый_a	20	111.78035306185484	2.0054849483287023	2.0493854843116797	5.504790238023741e+32	2.7843691381110762
989	на_pr который_a	14	46.12577826529741	0.3036672978566052	-2.8524477391981486	5.4851085456361774e+32	-2.1486801509156535
993	неравенство_s между_pr	14	127.11359090358019	4.518905219727293	3.3866455665802047	5.4833027726586234e+32	10.994623190102178
190	в_pr координатный_a	43	327.34922946989536	3.306905402335287	5.116115504458606	5.388530336196776e+32	10.912563735088359
972	о_pr вычисление_s	15	163.51336688548326	5.781259008226261	3.7197977012463483	5.3862608878577706e+32	18.703940047210644
722	для_pr доказательство_s	18	117.43587986379862	2.68558192114131	2.8081413478064294	5.3033767355614655e+32	4.829330349100095
821	весь_a натуральный_a	16	153.2308912873268	4.854402090016276	3.699223317187239	5.282846899470468e+32	13.490202314549022
542	вектор_s линейно_adv	22	197.2656525671482	4.38656697701327	4.202631349101995	5.2372423407122644e+32	13.032058108115706
948	алгебраический_a дополнение_s	15	227.37765476107597	8.600738891544749	3.8512828306244034	5.203975544796057e+32	51.450926783427995
774	что_conj где_adv	17	74.30621264874935	1.1160278644590942	-0.014712632248965617	4.966025386063988e+32	-0.01468645247349051
385	в_pr первый_a	27	127.30614396184683	1.3472831811655837	0.7537893951399485	4.899905514938985e+32	0.815237110910143
392	формула_s тейлор_s	27	391.0935725942254	7.77115269361545	5.14441120630204	4.766450397375211e+32	51.55351712247178
759	на_pr второй_a	17	82.90789446234703	1.4904506295653746	0.9311346901876223	4.730328417734104e+32	1.0582670474554707
754	на_pr каждый_a	17	83.66671080887318	1.5230921812480938	1.0025434359466836	4.6318133053059094e+32	1.152388742697526
760	что_conj любой_a	17	76.92328891903162	1.2299090540139666	0.2993532696763946	4.621362817983602e+32	0.3108503478068685
712	на_pr первый_a	18	95.53686907142401	1.803396623447343	1.5986215822780245	4.58259209511378e+32	2.0250301968678492
279	в_pr область_s	34	217.108615770936	2.512038721344629	3.6074102529578376	4.555280490716847e+32	5.841745476632464
902	существовать_v единственный_a	15	165.27573210000992	5.855003087750811	3.727431107540861	4.510067578408064e+32	19.227507761789933
337	в_pr общий_a	30	170.33114312589169	2.028539342745502	2.557014445009085	4.315853926626131e+32	3.5019211982140477
646	метод_s гаусс_s	19	273.4773165807128	7.979672417138346	4.321335892409794	4.2844060915400345e+32	46.55067624085919
378	решение_s неоднородный_a	28	341.9839056879282	6.414031720317904	5.1565230992128015	4.260702768048043e+32	32.28587277007759
815	треугольник_s паскаль_s	16	288.4480490088463	10.135985632639258	3.992267336805503	4.222289261265753e+32	90.7998359795461
621	из_pr соотношение_s	20	151.2295526638627	3.409228237592403	3.5564641319404804	4.216485504341486e+32	7.859700673407778
963	из_pr следовать_v	15	86.36354570090771	2.137996678791989	1.958950824597348	4.183687572082601e+32	2.786581134128339
988	если_conj каждый_a	14	70.97324968129396	1.637582111025585	1.1258395541107322	4.1523977560050405e+32	1.3464950571705223
637	к_pr канонический_a	20	203.934966057539	5.234686830265775	4.213777869232062	4.144236133295387e+32	17.531460912637232
791	уравнение_s первый_a	17	88.02984192222357	1.7098167993937774	1.38138543014415	4.0408612376135406e+32	1.6940083078130483
867	прямой_a параллельный_a	16	178.62732853740454	5.937465247942784	3.8580257223985304	4.025315036044441e+32	20.47812929599154
448	пусть_part дан_s	25	321.29288470745087	6.8612420060832955	4.906451857813141	4.013184390366057e+32	35.87029600470091
810	нуль_s одновременно_adv	17	231.16299490630627	7.529506532183652	4.074563146099857	4.0065473620475915e+32	37.55193366295304
617	значение_s параметр_s	20	236.0566007643938	6.305445923160854	4.349139823252112	3.994864685994854e+32	26.22497861425656
655	один_a раз_s	19	201.10550167411566	5.506067721826082	4.150262547516323	3.9540011855192186e+32	18.970070086171948
909	из_pr отрезок_s	15	88.38862766325474	2.2351988378173533	2.0836611588665597	3.922460002386152e+32	3.065530471487133
965	решение_s дифференциальный_a	15	121.54293625056744	3.8169595373187533	3.275217454624591	3.918282596648019e+32	8.336761729889059
992	где_adv произвольный_a	14	132.37409111112356	4.774970595302028	3.444381656725339	3.910213486748603e+32	12.219784567944467
398	матрица_s размер_s	27	300.2377677708864	5.73617679932631	4.984108700536184	3.84275894675875e+32	24.672646531492077
953	получить_v эквивалентный_a	15	169.61874794214964	6.044514975151005	3.7453482450682998	3.7929540381827264e+32	20.631459716512953
835	можно_adv ли_part	16	164.58676244318485	5.332379156671497	3.7840472538985988	3.689827126942043e+32	16.285728157717475
832	что_conj каждый_a	16	73.88571311533451	1.298734705345371	0.4632309397634268	3.688013710997135e+32	0.4926337968800065
464	быть_v называть_v	24	243.8892480880022	5.152547024011215	4.59938126703046	3.655676032255805e+32	18.598700852075464
739	первый_a род_s	18	228.59235700964928	6.917138789496532	4.166279124524592	3.622146640056416e+32	31.054824945572957
581	в_pr формула_s	21	81.36570870131254	0.7318118019832826	-1.4197168395794526	3.386897331618225e+32	-1.2405034555328833
833	число_s найти_v	16	73.93060097843409	1.2996609943280029	0.46550100976357844	3.3121075561127825e+32	0.4952069054318551
872	в_pr теорема_s	16	32.225987643003464	-0.7333140564276739	-10.464863264345475	3.294212453344086e+32	-5.503087110635986
834	что_conj существовать_v	16	78.70646391063929	1.519477389462726	0.9650151084926433	3.2012501484317057e+32	1.1078624478258678
475	на_pr сходимость_s	24	190.49024914205074	3.6322099734411197	4.039557850546931	3.183056548062561e+32	9.644584029540322
154	в_pr соответствие_s	47	457.08640766888857	4.472704204729489	6.184016049877615	3.1704524146372487e+32	19.757285004090093
735	линейный_a дифференциальный_a	18	131.62334023416042	3.2347668853053078	3.262295084396748	3.118078894850807e+32	6.786592384149798
767	в_pr ряд_s	17	45.19538998603821	-0.20387517132675856	-6.206929938683217	3.064407271164591e+32	-3.9213730994562668
905	который_a делиться_v	15	127.61281608790159	4.095481369018431	3.3801640492273215	3.032831125522012e+32	9.47581865401527
900	в_pr при_pr	15	25.633202493190765	-0.9971874823728673	-12.943446005995249	3.0168340646990204e+32	-6.211633701672855
317	на_pr множитель_s	31	306.2125229984522	4.839387024997865	5.144720883011729	2.9973424477695517e+32	18.664215422959664
929	весь_a действительный_a	15	156.61216644197702	5.437403074404146	3.678568681938133	2.912400069716969e+32	16.418639754683184
940	можно_adv взять_v	15	156.16477060317993	5.416147514364095	3.6756831210584404	2.8696022245762266e+32	16.285349685389104
819	для_pr чтобы_conj	16	113.2417004853487	3.0766139574093643	2.9686365914025843	2.86093261930232e+32	5.846301011593078
691	быть_v справедливый_a	19	174.82120163738728	4.539180808286392	3.9510944231208063	2.7668533364904772e+32	12.917539286025022
946	неравенство_s коши_s	15	165.63064586371183	5.843507448912981	3.7262666896315286	2.7064271593984408e+32	19.145073508167528
506	теорема_s об_pr	23	256.4743797555566	5.775141007239131	4.605338945124465	2.64825378032407e+32	23.10758334776653
268	в_pr результат_s	34	259.6264090463519	3.3227683701828905	4.563325351339364	2.6352288289964495e+32	9.787133240045895
723	точка_s до_pr	18	140.41993099451065	3.5724551191599843	3.466885090216164	2.5869425045821002e+32	8.107652284504134
521	функция_s дифференцировать_partcp	23	229.43158294260502	5.0022971146935555	4.470349315421876	2.492491188274477e+32	17.159704026255174
603	в_pr о	20	85.06256311386824	1.0122375304164015	-0.3507384516083757	2.4612166996258333e+32	-0.3377442025776691
913	в_pr определение_s	15	35.08294025808573	-0.4623419145168479	-7.73426370433619	2.3975078962506483e+32	-4.467629770246116
583	по_pr направление_s	21	225.787348754704	5.537072050449292	4.36789663440799	2.3172592788606166e+32	20.180519081775692
994	что_conj о	14	66.60340364277363	1.4018456659371759	0.6615118514231841	2.3131985276346314e+32	0.7290948315497368
282	в_pr евклидов_a	34	272.4572824984789	3.5530659896046846	4.75035221841401	2.2528395067683848e+32	11.03476591141264
624	с_pr номер_s	20	199.81304083764553	5.046066856251274	4.1776922132427705	2.2348276421705134e+32	16.28143859211271
435	точка_s пересечение_s	25	259.95069865882397	5.22822463047821	4.709850129826746	2.2241679639688936e+32	19.5515368005516
364	матрица_s грам_s	29	391.7137071862817	6.85973439485013	5.28430503146004	2.18965914524853e+32	38.612540730601644
859	так же_adv	16	1000.0	9.918762531976196	3.9910108264876927	2.10830484709911e+32	84.18854810703012
903	число_s также_adv	15	78.16425774991512	1.730113545993534	1.333564312909313	2.067592256693243e+32	1.6469089683792397
737	задача_s наити_s	18	198.6579750776291	5.7662721238699035	4.073081941830281	2.0600515779614425e+32	20.37422868382505
857	быть_v получить_partcp	16	139.96422046422958	4.2392586572045445	3.5392972652869092	2.0301987544374356e+32	10.42885528570467
597	элемент_s тензорный_a	21	255.8438438847661	6.425218720823348	4.466582930851779	2.025756107175786e+32	28.07467753836721
572	для_pr все_s	21	202.4619112983346	4.787292860055294	4.221585245166748	2.007961854845614e+32	15.041201546519087
800	иметь_v смысл_s	17	165.76865716278553	4.9175087464942	3.8263413372857014	2.007163883806957e+32	14.262318178191753
554	теорема_s арифметика_s	21	234.60376121103764	5.788286383296054	4.402204726721692	1.997514759406104e+32	22.189204931117334
732	уравнение_s линия_s	18	126.70172153413296	3.0260761441944473	3.109715119242222	1.996444171061166e+32	6.017804051995848
911	в_pr равенство_s	15	42.07882879674435	-0.08693787467443394	-5.074921388173909	1.9788778711157584e+32	-3.338808098534838
307	в_pr окрестность_s	32	252.51390071958303	3.4795423393122187	4.553707758366777	1.9747034226012986e+32	10.31183739790715
294	число_s фибоначчи_s	32	340.2624496743083	5.185793029769724	5.318788985170598	1.9299120934882017e+32	21.757048521491097
931	прямой_a проходить_partcp	15	186.7753432840109	6.749198610510962	3.7946693807565226	1.892130393627964e+32	26.68561095118321
906	можно_adv выбрать_v	15	170.4834224358201	6.032818874812589	3.7443092863276495	1.874437152746863e+32	20.542298129820825
982	уравнение_s лекция_s	14	79.17590837925673	2.0549888361096866	1.7830131838171002	1.799599765856655e+32	2.4643863101142762
949	к_pr диагональный_a	15	152.20321805030107	5.206672454096178	3.644851530354769	1.7824580674173562e+32	15.01791799453513
806	по_pr коши_s	17	168.8951691687107	5.031520118683742	3.848890886036745	1.74217266859806e+32	14.92459078009704
713	если_conj найтись_v	18	155.41035513579845	4.127785470136167	3.714738058570481	1.6539140434268004e+32	10.530995067082776
495	теорема_s ферма_s	23	286.33421635627747	6.467018711876799	4.677907546339037	1.641602696558814e+32	29.832011279771088
578	с_pr центр_s	21	233.0777209624648	5.710463824466835	4.392207864203782	1.63585809771169e+32	21.549685100781733
555	в_pr степень_s	21	116.18646378070116	1.929003669194588	1.9648357790131348	1.5806850154003214e+32	2.5996676741978315
749	линейный_a отображение_s	17	143.25308383256197	3.99264805912485	3.5596983553778463	1.5664690927824763e+32	9.629732092717534
952	линейный_a алгебраический_a	15	114.32698374986649	3.4495057340983206	3.1018211217086114	1.5593434728546186e+32	6.951310533118176
823	число_s см	16	99.82396469265223	2.461766491311016	2.42057412272044	1.547057832998322e+32	3.852110682462308
975	по_pr лемма_s	15	141.1423938497901	4.691469659034724	3.5469384903962893	1.512525741741922e+32	12.224688334152903
667	в_pr другой_a	19	94.5835238546133	1.537453433374023	1.0925542442113352	1.5111703332798924e+32	1.2621192816978375
904	можно_adv представить_v	15	178.33083995431662	6.354746969699951	3.770044098303603	1.5004374488468062e+32	23.12484069019933
928	который_a содержать_v	15	151.83140195161104	5.17455294000963	3.639715545636838	1.444117735058981e+32	14.830741359750828
927	быть_v говорить_v	15	137.98070833832026	4.540063460526153	3.51086113820209	1.360622390142122e+32	11.481771176499498
660	в_pr целый_a	19	101.99732065200806	1.814057537751895	1.6624271492007092	1.2623957160425202e+32	2.113650039530486
615	для_pr нахождение_s	20	208.06656516343355	5.249398612990917	4.21639907043866	1.2615694571068359e+32	17.632038388756786
748	при_pr аффинный_a	18	192.3076466396451	5.4731324524071665	4.034879686527704	1.2339738673777259e+32	18.233359777141416
752	быть_v обозначать_v	17	175.71958462893963	5.264257411508231	3.889743759513035	1.2028944360334299e+32	16.35001963521221
411	в_pr правый_a	26	199.33173163980246	3.3429206285795163	4.005888777505131	1.1623865604679923e+32	8.651794017329767
663	в частности_adv	19	1000.0	8.308036935189959	4.328982270711963	1.1553038696248811e+32	52.25376182623148
776	с_pr постоянный_a	17	176.78736485540867	5.300639683336871	3.8955551571823386	1.1515343234706736e+32	16.58222185491782
877	в_pr форма_s	16	71.39942182600498	1.166042866495437	0.12250785793461581	1.1441826822386972e+32	0.12442810262432365
507	теорема_s виета_s	23	316.4694432914257	6.997533428575578	4.714191846946325	1.1372587034805517e+32	36.131714856610515
763	точка_s лежать_v	17	157.1533787995577	4.528467106782647	3.7344858996001675	1.132259443397583e+32	12.164118259963283
427	линейный_a оболочка_s	26	333.8364209458232	6.365674143294849	4.964516310048949	1.0924263095485555e+32	30.567080779332922
580	быть_v записать_partcp	21	257.5082063227892	6.322472025453527	4.458020818572601	1.0917395134613758e+32	27.04061398148294
933	в_pr следующий_a	15	62.592218674719334	0.9539923893804481	-0.4758235002226668	1.076724907377846e+32	-0.4490385664910817
520	точка_s локальный_a	23	273.4213000461459	6.004094585775958	4.633293054204895	1.0136763540318578e+32	25.167706842050094
514	в_pr математика_s	23	165.99129392951727	3.060248202472841	3.5451629733228156	9.747976749989105e+31	6.942198849728815
687	уравнение_s касательная_s	19	172.21915531903505	4.356465817830006	3.8960335322579045	9.471565704581143e+31	11.955939870074753
827	с_pr вершина_s	16	167.5596149712801	5.345627138110181	3.7860212278117737	9.307059943826746e+31	16.36920903712777
598	уравнение_s связь_s	20	191.3392968773842	4.65994824539655	4.08733546905882	8.967443100600256e+31	13.934133817923403
892	оператор_s действовать_partcp	16	217.62041261792183	7.2628692527883665	3.943346948691863	8.82177863814742e+31	33.134722076081445
689	функция_s интегрировать_partcp	19	214.67616274952888	5.7631885481052425	4.184321153739693	8.31246018937818e+31	20.90830923720602
614	в_pr исходный_a	20	135.9235033467412	2.7875312432417076	3.0632063530691656	7.705798429975683e+31	5.457441713450255
769	от_pr до_s	17	261.43238008767366	7.926812664689666	4.086248548384206	7.121281562654154e+31	43.219184037876786
405	в_pr нелинейный_a	27	250.01237712055445	4.24850502668741	4.601505403268572	7.0107265248213925e+31	13.602265708732027
449	в_pr матричный_a	25	223.50765512138605	4.081978601706963	4.357790363970421	6.2385240854556e+31	12.159421899146155
613	в_pr левый_a	20	147.08360650390387	3.1481209584981746	3.3747965534960844	6.038988199820277e+31	6.81294070420573
848	на_pr интервал_s	16	146.08446943759918	4.3997638874407485	3.5878038780995185	5.575771105795435e+31	11.17652361047424
683	в_pr чем_conj	19	138.59046019613743	3.1101896317619198	3.2608511510001725	5.312525409974551e+31	6.496938466787447
525	в_pr декартовый_a	22	184.2454233840108	3.7674934900051626	3.941233292067301	5.27223325439645e+31	9.861523412071605
979	быть_v показать_partcp	15	173.2738319709897	5.966328215228251	3.738240199042644	5.089186816812039e+31	20.04179772748299
957	в_pr новый_a	15	87.31740475445986	2.1304189567647156	1.9488709645135305	5.043691046866506e+31	2.764971651009767
882	точка_s разрыв_s	16	178.53813748061657	5.650457631161257	3.82677619691149	4.356771270218752e+31	18.389049209692097
920	система_s вычет_s	15	182.30165266990662	6.276675052313396	3.764320023732474	4.168500527207228e+31	22.473352441429807
880	по_pr условшо_adv	16	218.81489127129316	6.962916304684718	3.930254187102358	3.824593350588298e+31	29.764018411375133
915	с_pr точность_s	15	187.4974216595292	6.42939549580278	3.7752349714078326	3.627149463061729e+31	23.76358883408935
918	в_pr свой_a	15	99.49704246222973	2.680616039325195	2.5589553782213486	3.4934062290528567e+31	4.393222743432244
850	теорема_s без_s	16	1000.0	7.228858974682034	3.9419955357820733	3.262053140676027e+31	32.735231305769204
799	в_pr полярный_a	17	130.39575192332268	3.346615112137258	3.2414525191339436	3.2410447615027683e+31	7.009757980487451
825	в_pr себ	16	118.10376205295324	3.166042866495437	3.030626964483654	3.054612055748646e+31	6.1562608196786135
894	в_pr унитарный_a	16	128.0970766991377	3.5513330223802293	3.2578237696827976	2.35050700721713e+31	7.563173491635376
758	число_s каталан_s	17	208.46449688076973	5.8326832796340815	3.9657375433571933	1.8514799622554733e+31	20.299150940311176
793	в_pr трехмерный_a	17	156.06410752236843	4.209111588387324	3.6381964170516157	1.7978330574662307e+31	10.608846274260076
